1.41326E+12,2014/10/14 11:55,1,42,6.6601,-19.36262051
1.41326E+12,2014/10/14 12:00,1,36,6.996608333,-15.8581402
1.41326E+12,2014/10/14 12:05,1,19,1.518955556,-22.39474792
1.41326E+12,2014/10/14 12:10,1,15,16.96659167,-18.30338718
1.41326E+12,2014/10/14 12:15,1,24,0,-16.41390278
1.41326E+12,2014/10/14 12:20,1,11,9.957016667,-15.93813125
1.41326E+12,2014/10/14 12:25,1,25,1.357183333,-20.19915139
1.41326E+12,2014/10/14 12:30,1,14,0,-15.41089881
1.41326E+12,2014/10/14 12:40,1,12,4.068225,-14.64865167
1.41327E+12,2014/10/14 16:20,1,7,11.56493333,-21.75774167
1.41328E+12,2014/10/14 16:30,1,7,0,-24.70344286
1.41328E+12,2014/10/14 16:35,1,12,23.28788333,-28.12005303
1.41328E+12,2014/10/14 16:40,1,11,32.623325,-24.53288148
1.41328E+12,2014/10/14 16:45,1,20,23.64149167,-20.39035741
1.41328E+12,2014/10/14 16:50,1,38,0.308433333,-19.1236991
1.41328E+12,2014/10/14 16:55,1,44,19.79546111,-17.55225122
1.41328E+12,2014/10/14 17:00,1,69,1.25145,-18.18056693
1.41328E+12,2014/10/14 17:05,1,70,3.691147222,-14.92568802
1.41328E+12,2014/10/14 17:10,1,64,3.584466667,-17.23469511
1.41328E+12,2014/10/14 17:15,1,50,3.679107143,-14.30862984
1.41328E+12,2014/10/14 17:20,1,109,2.501120833,-15.29786007
1.41328E+12,2014/10/14 17:25,1,123,2.985388095,-12.60009719
1.41328E+12,2014/10/14 17:30,1,128,3.616515873,-11.66447492
1.41328E+12,2014/10/14 17:35,1,47,5.018309524,-13.26023081
1.41328E+12,2014/10/14 17:40,1,20,11.13339444,-25.08555303
1.41328E+12,2014/10/14 17:45,1,8,2.724625,-19.55080833
1.41328E+12,2014/10/14 17:50,1,14,15.28193958,-30.96528889
1.41328E+12,2014/10/14 17:55,1,11,25.00881667,-18.91413167
1.41328E+12,2014/10/14 18:00,1,14,2.597058333,-19.83273194
1.41328E+12,2014/10/14 18:05,1,9,0,-19.13870556
1.41328E+12,2014/10/14 18:10,1,11,55.0685,-17.94471833
1.41328E+12,2014/10/14 18:20,1,11,3.391183333,-21.399305
1.41328E+12,2014/10/14 18:25,1,8,29.672625,-13.16486111
1.41328E+12,2014/10/14 18:30,1,12,57.90308333,-10.01568788
1.41328E+12,2014/10/14 18:35,1,8,0,-12.19043542
1.41333E+12,2014/10/15 6:20,1,6,0,-14.55257778
1.41333E+12,2014/10/15 6:30,1,6,0,-10.50159444
1.41333E+12,2014/10/15 6:40,1,11,6.50595,-13.16903519
1.41333E+12,2014/10/15 6:45,1,10,12.58928333,-11.61340833
1.41333E+12,2014/10/15 6:50,1,9,0,-11.07395185
1.41333E+12,2014/10/15 6:55,1,25,0,-13.912526
1.41333E+12,2014/10/15 7:00,1,27,0,-13.12671358
1.41333E+12,2014/10/15 7:05,1,21,1.567883333,-12.89309211
1.41333E+12,2014/10/15 7:10,1,37,0,-13.22170721
1.41333E+12,2014/10/15 7:15,1,68,0,-12.98669289
1.41333E+12,2014/10/15 7:20,1,93,11.85036667,-13.62923571
1.41333E+12,2014/10/15 7:25,1,79,7.1118,-12.3368818
1.41333E+12,2014/10/15 7:30,1,84,0,-11.23557341
1.41333E+12,2014/10/15 7:35,1,56,1.872033333,-7.792937879
1.41333E+12,2014/10/15 7:40,1,19,0,-8.006809649
1.41333E+12,2014/10/15 7:50,1,8,0,-14.69742083
1.41333E+12,2014/10/15 7:55,1,17,0,-16.20820098
1.41333E+12,2014/10/15 8:00,1,21,0,-13.73348651
1.41333E+12,2014/10/15 8:05,1,32,2.906511111,-13.38082586
1.41333E+12,2014/10/15 8:10,1,32,1.525825,-10.02068929
1.41333E+12,2014/10/15 8:15,1,43,3.783055556,-11.79234234
1.41333E+12,2014/10/15 8:20,1,36,4.327305556,-11.87357727
1.41333E+12,2014/10/15 8:25,1,43,1.156,-11.10183089
1.41333E+12,2014/10/15 8:30,1,28,3.613025,-9.18098125
1.41333E+12,2014/10/15 8:35,1,13,0.715005556,-7.722355
